 
# APPENDIX to the
# ISC-GEM Reference Global Instrumental Earthquake Catalogue (1900-2009)
#
# June 29, 2012. International Seismological Centre (ISC), Thatcham, Berks, UK
#
# The GEM Foundation and the ISC reserve their right to remain the sole 
# distributors of the ISC-GEM Catalogue and Appendix to all interested parties.
#
# The Appendix contains a list of those earthquakes, not included in the main 
# Catalogue, for which poor data availability prevented the authors from 
# performing a reliable determination of either an epicentre or a magnitude or 
# both.
#
# The Appendix is presented in exactly the same format as the main Catalogue:
#
# - earthquake origin date and time;
# - epicentre (lat,lon);
# - error ellipse parameters (smajax, sminax, strike), epicentre quality 
#   (q:A/B/C/D);
# - depth, depth uncertainty (unc), depth quality (q:A/B/C);
# - Mw, Mw uncertainty (unc), quality (q:A/B/C/D), source(s:p-proxy,
#   d-direct computation);
# - where available: scalar moment (mo), factor (fac) , mo author (mo_auth) 
#   and six moment tensor components (mpp, mpr, mrr, mrt, mtp, mtt).
#
# The epicentre or magnitude quality flag "D" indicates those poorly determined 
# parameters that led to exclusion of the earthquake from the main list and 
# inclusion into the Appendix.

          date          ,    lat   ,    lon   , smajaz, sminax, strike, q ,  depth ,   unc , q ,  mw  ,  unc , q , s ,   mo  , fac, mo_auth  ,  mpp  ,  mpr  ,  mrr  ,  mrt  ,  mtp  ,  mtt  ,    eventid
 1930-01-05 01:19:54.50 ,   49.759 ,  154.060 ,  10.6 ,   6.8 , 124.8 , B ,  160.0 ,  23.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     907186
 1930-05-23 16:38:09.17 ,   34.133 ,  139.714 ,   7.6 ,   5.0 , 138.0 , C ,  115.0 ,   3.3 , B ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     907419
 1930-06-01 13:04:18.34 ,  -20.064 , -174.367 ,  79.6 ,  27.2 , 151.1 , D ,   35.0 ,  14.7 , C , 6.38 , 0.20 , C , p ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     907430
 1930-06-04 09:50:32.22 ,   -6.443 ,  127.965 ,  13.1 ,   8.0 ,  59.5 , B ,  365.0 ,  22.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     907435
 1930-07-22 19:25:52.94 ,   44.542 ,  147.741 ,   7.0 ,   5.0 , 132.3 , A ,  110.0 ,  28.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     907512
 1930-11-08 03:22:44.15 ,    3.721 ,  121.917 ,   8.6 ,   6.9 ,  48.7 , A ,  650.0 ,  15.1 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     907727
 1931-01-15 21:01:48.66 ,   28.445 ,  127.044 ,  11.0 ,   8.0 , 132.1 , A ,  200.0 ,   1.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     906566
 1931-02-20 05:33:30.10 ,   44.492 ,  135.596 ,   5.5 ,   4.8 ,  82.8 , A ,  365.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     906635
 1931-03-28 12:38:46.03 ,   -6.907 ,  129.447 ,   9.7 ,   6.8 ,  65.5 , A ,  100.0 ,  30.2 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     906687
 1931-03-29 17:51:49.83 ,   43.027 ,  143.850 ,   5.9 ,   5.0 , 157.9 , B ,   80.0 ,  18.7 , B ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     906689
 1931-04-03 23:19:23.73 ,  -19.828 ,  179.049 ,  14.9 ,   9.0 , 135.4 , B ,  630.0 ,  19.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     906705
 1931-07-18 05:27:11.88 ,  -21.620 ,  -68.282 ,  22.7 ,  10.2 ,  88.3 , B ,  110.0 ,  10.2 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     906878
 1931-09-09 20:38:28.81 ,   19.191 ,  145.557 ,   7.3 ,   6.3 ,  75.6 , A ,  167.5 ,  41.7 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     907000
 1931-09-21 13:34:32.29 ,  -37.925 ,  177.828 ,  15.1 ,  13.2 , 140.7 , A ,   90.0 ,  37.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     907026
 1931-10-03 21:55:21.39 ,  -11.809 ,  161.399 ,  31.7 ,  16.6 ,  70.6 , B ,   15.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     907056
 1931-10-05 22:31:29.11 ,   36.528 ,   70.945 ,   8.6 ,   5.7 ,  34.4 , B ,  200.0 ,  33.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     907060
 1931-10-10 01:08:33.58 ,   -8.618 ,  161.325 ,  40.3 ,  23.0 ,  29.7 , D ,   35.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     907067
 1931-10-10 01:30:50.41 ,   -9.991 ,  161.301 ,  50.3 ,  19.7 ,  60.4 , D ,   15.0 ,  14.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     907068
 1931-10-10 02:16:47.23 ,  -10.606 ,  160.966 ,  29.1 ,  19.0 , 111.0 , C ,   15.0 ,  30.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     907069
 1931-10-18 04:30:37.17 ,  -26.506 , -179.813 ,  15.1 ,   8.8 , 126.1 , B ,  485.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     907084
 1931-12-01 03:20:34.33 ,  -62.837 ,  153.908 ,  87.4 ,  22.3 , 171.9 , D ,   10.0 ,  25.0 , C , 6.27 , 0.20 , B , p ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     907143
 1932-01-20 02:30:50.88 ,  -11.107 ,  -77.203 ,  21.6 ,   8.5 ,  53.0 , C ,   35.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     905984
 1932-04-04 19:16:36.76 ,   30.362 ,  138.944 ,   4.1 ,   3.2 , 114.7 , A ,  390.0 ,  34.1 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     906091
 1932-04-26 07:54:53.78 ,  -25.585 ,  -69.843 ,  12.9 ,   7.0 ,  73.7 , C ,   70.0 ,   4.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     906118
 1932-05-26 16:09:36.28 ,  -25.233 ,  178.973 ,  13.8 ,  10.3 , 136.8 , B ,  510.0 ,  15.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     906165
 1932-06-10 20:21:26.40 ,    5.209 ,  127.339 ,   9.9 ,   7.3 ,  63.3 , A ,  105.0 ,  31.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     906216
 1932-07-25 08:24:41.43 ,   35.349 ,  135.724 ,   6.2 ,   5.1 , 154.3 , A ,  360.0 ,   4.7 , B ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     906303
 1932-08-14 04:39:37.17 ,   25.854 ,   95.615 ,   6.8 ,   5.1 ,  19.6 , A ,  110.0 ,  16.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     906332
 1932-09-23 14:22:16.74 ,   44.553 ,  138.543 ,   7.5 ,   6.2 ,  83.5 , A ,  320.0 ,  14.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     906383
 1932-11-13 04:47:00.62 ,   43.857 ,  136.602 ,   5.5 ,   4.7 , 112.6 , A ,  320.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     906454
 1933-01-01 08:48:46.60 ,  -14.656 ,  167.578 ,  11.4 ,  10.2 , 178.3 , A ,  135.0 ,  31.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     905327
 1933-03-11 19:32:42.78 ,   26.818 ,  140.339 ,   4.3 ,   2.8 ,  86.8 , B ,  480.0 ,  46.1 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     905459
 1933-09-02 16:41:17.71 ,   30.185 ,  139.000 ,   6.5 ,   5.5 , 139.4 , A ,  425.0 ,  17.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     905793
 1933-09-06 22:08:35.80 ,  -21.760 , -179.531 ,  10.6 ,   8.6 , 139.6 , A ,  600.0 ,  11.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     905799
 1933-10-25 23:28:16.47 ,  -23.647 ,  -66.428 ,  10.0 ,   6.0 ,  77.9 , B ,  205.0 ,  14.2 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     905888
 1933-12-04 19:33:55.33 ,   46.710 ,  144.090 ,   7.0 ,   4.6 , 117.1 , B ,  305.0 ,  10.4 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     905946
 1934-01-03 09:42:41.65 ,   53.258 ,  156.121 ,   8.3 ,   5.4 , 146.8 , B ,  350.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     904739
 1934-02-09 09:20:29.13 ,   37.586 , -117.441 ,  36.9 ,  17.7 , 120.2 , D ,   10.0 ,  25.0 , C , 6.46 , 0.24 , C , p ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     904783
 1934-03-16 14:13:48.33 ,   -4.895 ,  145.405 ,  15.9 ,   9.6 ,  58.9 , B ,   35.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     904842
 1934-05-01 07:04:58.92 ,    3.918 ,   97.889 ,   9.8 ,   6.4 ,  32.8 , B ,  130.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     904915
 1934-06-09 12:58:51.42 ,   -5.765 ,  147.360 ,  10.0 ,   6.7 ,  69.6 , A ,  137.5 ,  25.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,   16963723
 1934-06-24 05:59:36.71 ,  -23.049 ,  -68.360 ,  10.7 ,   6.4 ,  72.0 , B ,  100.0 ,  10.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     905008
 1934-06-29 08:25:12.52 ,   -6.873 ,  123.271 ,   9.2 ,   6.3 ,  70.5 , A ,  610.0 ,  37.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     905012
 1934-07-20 16:48:22.79 ,  -12.632 ,  165.962 ,  20.8 ,  13.6 , 102.0 , B ,   15.0 ,  19.7 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     905060
 1934-10-10 15:42:13.89 ,  -23.791 ,  179.570 ,  10.2 ,   8.1 , 123.4 , A ,  540.0 ,  10.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     905214
 1934-10-26 14:44:26.67 ,   -6.581 ,  124.070 ,   9.8 ,   7.1 ,  56.7 , A ,  550.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     905232
 1934-12-15 19:14:34.50 ,  -23.545 , -179.803 ,  13.2 ,  10.6 , 119.9 , B ,  540.0 ,  13.2 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     905308
 1935-06-24 23:23:22.77 ,  -15.915 ,  167.968 ,   9.6 ,   9.2 , 169.6 , A ,  185.0 ,  18.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     904354
 1935-07-29 07:38:52.56 ,  -21.457 , -178.247 ,   8.8 ,   7.7 , 154.3 , A ,  450.0 ,  29.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     904440
 1935-12-05 17:51:28.12 ,  -17.002 , -177.356 ,  24.5 ,  20.3 , 144.1 , B ,  420.0 ,  19.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     904684
 1935-12-14 01:31:15.09 ,   -9.457 ,  -70.645 ,  10.7 ,   6.7 ,  70.8 , B ,  610.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     904693
 1936-01-14 14:12:22.20 ,  -28.827 ,  -62.817 ,  10.8 ,   8.1 ,  76.8 , A ,  605.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     903435
 1936-02-10 18:05:28.75 ,  -18.066 , -178.064 ,  16.8 ,  10.2 , 147.2 , C ,  400.0 ,  46.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     903471
 1936-02-27 10:04:05.68 ,   -7.443 ,  127.204 ,  11.7 ,   7.2 ,  59.4 , B ,  100.0 ,  12.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     903490
 1936-06-10 08:23:24.77 ,   -5.443 ,  147.253 ,   9.8 ,   6.1 ,  60.9 , B ,  150.0 ,  27.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     903674
 1936-06-29 14:30:10.99 ,   36.507 ,   70.977 ,   7.1 ,   4.9 ,  36.0 , A ,  205.0 ,  33.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     903713
 1936-12-29 13:59:58.39 ,   13.509 ,  -92.712 ,  26.8 ,  17.0 ,  49.0 , D ,   15.0 ,  17.2 , C , 6.39 , 0.23 , B , p ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     904009
 1937-03-29 07:49:47.59 ,  -16.402 ,  -70.896 ,  12.9 ,   8.0 ,  30.0 , C ,  120.0 ,  19.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     903019
 1937-07-19 19:35:28.18 ,   -1.811 ,  -76.427 ,  10.5 ,   6.0 ,  70.7 , B ,  175.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     903170
 1937-07-26 03:47:16.12 ,   18.503 ,  -95.927 ,   7.4 ,   6.3 ,  74.8 , A ,   90.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     903178
 1937-09-03 18:48:21.16 ,   52.041 , -177.476 ,   7.9 ,   5.2 , 166.9 , B ,  120.0 ,  45.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     903232
 1937-09-08 00:40:02.43 ,  -56.464 ,  -27.163 ,  13.7 ,  11.1 ,  14.6 , A ,   95.0 ,  10.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     903240
 1937-11-14 10:58:13.68 ,   36.520 ,   70.839 ,   7.2 ,   4.6 ,  28.4 , B ,  200.0 ,  33.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     903337
 1938-02-05 02:23:42.76 ,    4.684 ,  -75.695 ,   8.3 ,   5.8 ,  45.6 , A ,  150.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     902357
 1938-04-14 01:16:34.73 ,   23.199 ,   94.440 ,   7.3 ,   4.7 ,  21.5 , B ,  105.0 ,  10.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     902434
 1938-05-28 16:42:12.16 ,   43.000 ,  145.011 ,   8.1 ,   5.0 , 131.4 , B ,   90.0 ,  12.9 , B ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     902507
 1938-08-04 08:54:56.77 ,  -23.527 ,  -66.439 ,  10.3 ,   8.5 ,  83.0 , A ,  205.0 ,  14.2 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     902617
 1938-08-31 17:44:42.55 ,   -3.056 ,  151.372 ,  21.9 ,  13.4 ,  70.5 , B ,   25.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     902652
 1938-11-13 13:13:47.36 ,   44.946 ,  149.182 ,   6.8 ,   4.5 , 142.2 , A ,   75.0 ,  13.2 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     902789
 1939-06-13 20:39:49.45 ,    0.365 ,  125.165 ,   9.7 ,   6.4 ,  62.7 , B ,   35.0 ,  22.4 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     902022
 1939-07-04 18:26:13.91 ,  -21.007 ,  -65.633 ,  11.1 ,   7.4 ,  54.3 , A ,  275.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     902060
 1939-07-05 22:41:11.59 ,  -21.896 ,  179.805 ,  11.4 ,   7.3 , 137.6 , B ,  650.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     902062
 1939-08-12 02:07:30.07 ,  -16.017 ,  168.103 ,   8.8 ,   7.3 , 133.6 , A ,  180.0 ,  18.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     902112
 1939-10-17 06:22:15.66 ,  -14.725 ,  167.644 ,   7.7 ,   6.7 , 132.7 , A ,  135.0 ,  31.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     902192
 1939-11-21 11:01:46.45 ,   36.468 ,   71.234 ,   6.6 ,   5.1 ,  33.3 , A ,  190.0 ,   5.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     902236
 1939-12-21 20:54:53.82 ,    9.955 ,  -84.457 ,   9.7 ,   6.4 ,  37.2 , B ,   25.0 ,  32.4 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     902274
 1940-01-06 14:03:41.33 ,  -22.006 ,  171.074 ,   7.5 ,   6.5 , 114.1 , A ,  180.0 ,  25.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901147
 1940-02-12 08:21:04.76 ,  -23.413 , -177.537 ,  14.6 ,   7.6 , 131.8 , B ,  220.0 ,  53.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901196
 1940-02-12 09:17:51.72 ,   54.993 , -161.198 ,  12.3 ,   7.4 ,  17.4 , C ,   45.0 ,  15.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901197
 1940-02-20 02:18:27.89 ,  -13.693 ,  167.272 ,   8.4 ,   8.3 ,   5.9 , A ,  210.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901206
 1940-02-20 12:54:38.29 ,  -38.821 ,   78.340 ,  18.4 ,  14.0 ,  38.6 , C ,   10.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901207
 1940-03-28 15:48:57.40 ,   14.583 ,  120.501 ,   6.4 ,   4.9 ,  38.8 , A ,  200.9 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901257
 1940-05-04 07:24:10.36 ,   52.254 ,  172.998 ,   9.6 ,   5.3 , 165.9 , B ,   25.0 ,   4.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901311
 1940-05-19 15:17:57.83 ,   50.551 ,  149.169 ,   7.6 ,   5.5 , 147.3 , B ,  575.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901350
 1940-06-22 11:36:45.01 ,    0.004 ,  122.684 ,   9.9 ,   5.7 ,  57.2 , B ,  170.0 ,   5.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901442
 1940-07-10 05:50:00.45 ,   44.369 ,  130.598 ,   5.1 ,   4.9 , 179.9 , A ,  575.0 ,   7.7 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901471
 1940-07-14 05:53:04.53 ,   51.856 ,  178.099 ,   7.6 ,   5.3 , 166.6 , A ,  120.0 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901480
 1940-08-01 12:39:37.18 ,  -26.332 , -179.941 ,  13.5 ,   6.7 , 130.6 , B ,  500.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901514
 1940-09-22 22:51:58.04 ,    7.585 ,  123.609 ,   6.9 ,   5.5 ,  54.1 , A ,  640.0 ,   7.8 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901602
 1940-09-26 03:56:35.27 ,  -11.826 ,  166.452 ,   7.8 ,   7.3 , 154.1 , A ,  135.0 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901611
 1940-10-07 06:42:54.36 ,    5.550 ,  125.809 ,  11.3 ,   9.1 ,  68.5 , A ,   15.0 ,  14.7 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901639
 1940-10-24 20:06:48.93 ,  -33.949 ,  -71.548 ,  14.1 ,   9.9 ,  37.8 , C ,   45.0 ,  10.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901667
 1940-11-07 13:57:54.44 ,   29.653 ,  138.350 ,   3.3 ,   3.1 , 163.7 , A ,  440.0 ,  17.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901691
 1940-12-22 18:59:53.11 ,  -15.562 ,  -68.859 ,  17.0 ,   7.9 ,  64.6 , C ,  220.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901743
 1941-01-31 02:38:28.66 ,   -6.331 ,  129.214 ,  14.9 ,  10.5 ,  66.1 , B ,  100.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     900635
 1941-02-04 14:03:21.37 ,   10.063 ,  124.080 ,   7.4 ,   5.7 ,  61.1 , A ,  605.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     900643
 1941-04-03 15:21:35.39 ,  -23.121 ,  -66.588 ,  12.7 ,   7.3 ,  60.4 , B ,  200.0 ,  21.2 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     900739
 1941-05-07 12:19:51.62 ,  -19.122 ,  169.191 ,  11.7 ,   9.6 , 106.8 , A ,  160.0 ,  59.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     900797
 1941-05-08 10:21:52.14 ,  -18.021 , -178.509 ,  11.3 ,   7.4 , 140.2 , B ,  580.0 ,  25.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     900799
 1941-08-04 10:53:10.01 ,   51.560 ,  178.608 ,  11.6 ,   6.4 , 180.0 , C ,   35.0 ,  17.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     900939
 1941-08-06 06:15:09.96 ,   55.880 , -162.729 ,   9.3 ,   6.7 ,  11.0 , C ,  130.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     900940
 1941-08-30 13:07:01.04 ,   18.082 ,  146.508 ,  10.1 ,   7.5 ,  69.7 , A ,   35.0 ,  29.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     900974
 1941-09-17 06:48:03.54 ,    0.038 ,  122.063 ,   7.3 ,   6.4 ,  35.4 , A ,  205.0 ,  24.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901007
 1941-11-15 04:19:59.91 ,  -59.590 ,  -27.088 ,  29.9 ,  13.7 ,  27.1 , C ,   35.0 ,  31.1 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901078
 1941-11-27 08:37:42.41 ,   -7.195 ,  121.200 ,   9.0 ,   6.6 ,  40.0 , A ,  515.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     901101
 1942-01-29 09:23:50.59 ,  -19.506 ,  169.030 ,  10.9 ,   7.7 , 123.3 , A ,  110.0 ,  55.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     900177
 1942-02-16 18:08:22.16 ,  -11.512 ,  166.598 ,  12.7 ,   9.2 , 111.9 , A ,  135.0 ,  25.1 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     900201
 1942-03-05 19:48:19.30 ,   44.445 ,  141.548 ,   6.1 ,   4.8 , 119.3 , A ,  240.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     900222
 1942-05-28 01:01:56.39 ,    0.239 ,  123.876 ,   9.7 ,   7.5 ,  56.7 , A ,  100.0 ,  26.4 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     900302
 1942-06-15 13:46:52.75 ,  -30.960 , -179.978 ,  31.5 ,  17.1 , 130.4 , C ,  285.0 ,  37.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     900334
 1942-06-20 10:02:14.92 ,   18.963 , -101.049 ,  11.3 ,   7.5 ,  49.1 , C ,   90.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     900344
 1942-06-29 06:26:40.92 ,  -33.037 ,  -70.238 ,  11.2 ,   7.8 ,  44.4 , B ,   95.0 ,   6.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     900353
